id,video_id,sentence
70,vid797.mp4,一只小猫在啃玉米。
71,vid792.mp4,女人在刷眼睫毛。
72,vid1473.mp4,一个小孩在玩电话。
73,vid1866.mp4,海豚捕鱼。
74,vid171.mp4,一只小猫在玩鞋子。
75,vid1649.mp4,一只山羊在走路。
76,vid212.mp4,松鼠在转圈跑。
77,vid145.mp4,一个人在洗牌。
78,vid1334.mp4,挤柠檬汁。
79,vid1414.mp4,一个猎豹在奔跑。
80,vid1240.mp4,一个人在播新闻。
81,vid666.mp4,男人对牛大喊大叫。
83,vid1104.mp4,女人在吃鸡腿。
84,vid1760.mp4,一条鱼在游泳
85,vid1796.mp4,一个男人在弹吉他
86,vid1111.mp4,一只北极熊再雪地上行走
87,vid731.mp4,一个男人折断了一根棍子
88,vid690.mp4,一个女人一边吃着汉堡，一边和另一个女人交谈
89,vid1556.mp4,一个女人在攀岩
90,vid450.mp4,给牛肉调味
91,vid1472.mp4,一个厨师正在切洋葱
92,vid1810.mp4,一只青蛙蹲在一个男人的手掌里
93,vid389.mp4,一个男人和一头狮子在嬉戏
94,vid1414.mp4,一只猎豹在急速奔跑
95,vid1618.mp4,两只猫在嬉戏
96,vid1409.mp4,一个女人在画眉毛
97,vid1854.mp4,五只猫在吃猫食
98,vid1557.mp4,一个女人正在拍照
99,vid337.mp4,一个人正在炒饭
100,vid1388.mp4,一个人用打火机点火
101,vid179.mp4,一个人正在开车
102,vid116.mp4,一个人推着自行车摔倒了
103,vid1224.mp4,五个小孩子正在跳舞
105,vid937.mp4,一个人正在玩滑板
106,vid1108.mp4,一个人正在奔向龙卷风
107,vid374.mp4,人在弹贝斯。
108,vid1398.mp4,一个人在吃香蕉。
109,vid703.mp4,打开一个罐头。
110,vid1518.mp4,超人挪开了大石头然后进了屋。
111,vid1856.mp4,一个长胡子的小孩喝一大杯啤酒。
112,vid1514.mp4,四个人站在一辆被烧着的汽车前面。
113,vid1249.mp4,仓鼠吃地上的食物。
114,vid1579.mp4,一个女人在拉小提琴。
115,vid264.mp4,一个人在烫头发。
116,vid368.mp4,一个人跳过了桌子。
117,vid1714.mp4,奇装异服的男人在吹一个彩色的笛子。
118,vid823.mp4,两个女人在织毛衣。
119,vid1658.mp4,一个男人在对一个女人说话。
120,vid475.mp4,一只鸟在按电话上的按键。
121,vid1513.mp4,一个男人在喝水。
122,vid1227.mp4,用刀子把鱼鳞刮掉。
123,vid1203.mp4,一男一女在交谈。
124,vid1654.mp4,两只狗在嬉闹。
125,vid1583.mp4,给香蕉剥皮。
126,vid440.mp4,一个人在做自行车特技。
127,vid271.mp4,一个女孩在吹长笛。
128,vid608.mp4,一个人在做瑜伽。
130,vid1840.mp4,一只木偶在女人肚子上跳舞。
131,vid896.mp4,一群运动员在与裁判争执。
132,vid262.mp4,一个人在弹钢琴。
133,vid1464.mp4,一只小狗在水池里游泳。
134,vid1533.mp4,医疗人员在救助一名病人
135,vid1190.mp4,一个人在给步枪填弹。
136,vid1390.mp4,兔子玩毛绒玩具
140,vid1753.mp4,一个男人从背后抬起了一辆车。
141,vid528.mp4,一个万圣节南瓜里冒出了烟。
142,vid607.mp4,一个人指挥着一条狗在表演杂耍。
143,vid1418.mp4,一只小花兔子在啃胡萝卜。
144,vid1358.mp4,一个男人先险些出界的情况下拿住了球。
145,vid496.mp4,一个人在擀面。
146,vid781.mp4,一个人在表演凌空脚劈木板。
147,vid542.mp4,一个男人在弹钢琴。
149,vid661.mp4,一个人在向一位女士演示切巧克力蛋糕。
150,vid684.mp4,一个男人在森林中被一群人追赶。
151,vid1038.mp4,一位女士正在打鸡蛋。
152,vid1061.mp4,一条狗在滑滑板。
153,vid1071.mp4,两个人在研究龙虾。
154,vid434.mp4,一只大熊猫在轮胎底下扭动着身子。
155,vid597.mp4,一个男人在擦黑板。
156,vid1845.mp4,两只斑马在一起玩耍。
157,vid1706.mp4,一个人在切瓜。
158,vid608.mp4,一个人在做拉伸活动。
159,vid352.mp4,一个小女孩儿在给花喷水。
161,vid520.mp4,机器打磨铅笔
162,vid549.mp4,一个人弹电子琴
163,vid1099.mp4,一个男孩从弹簧高单跷掉下来
164,vid1102.mp4,一个人在打架子鼓
166,vid859.mp4,一个人弹吉他
167,vid606.mp4,一个人撕纸
168,vid1401.mp4,一个女性在骑马
169,vid137.mp4,在比赛中蓝队进了一个球
170,vid1184.mp4,一只鹅追赶着一个人
171,vid1345.mp4,一个人打开披萨外卖盒子
172,vid1663.mp4,一个女性在洪水中划皮划艇
173,vid1849.mp4,一个人在刨洋葱
174,vid1284.mp4,一个人在炸薯条
175,vid734.mp4,一群孩子在厨房吃东西
176,vid1431.mp4,一个人在纸上画画
177,vid1354.mp4,一个乐队在演奏吉他
178,vid530.mp4,机器人在亲吻
179,vid745.mp4,一个婴儿在大笑
180,vid1845.mp4,两只斑马在互相抚摸
181,vid1140.mp4,一个男人在弹小提琴
182,vid179.mp4,一个人在开车
183,vid1106.mp4,一只狗在洗澡
184,vid1568.mp4,锅里煎了两个鸡蛋
185,vid195.mp4,一个男性在玩扑克牌
186,vid555.mp4,一个人在用牙刷挂脚
187,vid1664.mp4,动画里杯子在动
188,vid1939.mp4,一个人在写字
189,vid146.mp4,老师在打盲语
191,vid564.mp4,一个男性在看日历
192,vid1770.mp4,打发器在碗里转
193,vid1569.mp4,一个男性在钻木板
194,vid1752.mp4,一个人在切土豆
195,vid728.mp4,一个男性在演讲
196,vid1414.mp4,一只猎豹在奔跑
197,vid323.mp4,很多只狗碰见一只猫
199,vid819.mp4,两个人在跳舞。
200,vid1333.mp4,一个男人在用球表演杂技。
201,vid425.mp4,一个人在表演摩托车特技。
202,vid13.mp4,一个女人躺在地上做运动。
204,vid1759.mp4,一个女人在瀑布前跳舞。
205,vid162.mp4,一只狗在水里游泳。
207,vid237.mp4,一男一女在接吻。
208,vid1390.mp4,一只兔子在玩玩具兔子。
209,vid1389.mp4,一个小孩在笑。
210,vid830.mp4,两个小孩在跳舞。
211,vid971.mp4,女人在车上打电话。
212,vid814.mp4,猩猩在玩架子鼓。
213,vid1454.mp4,一男人在拍广告。
214,vid213.mp4,小狗跳着下楼梯。
215,vid995.mp4,一人在切土豆丁。
217,vid478.mp4,两只小狗在互相撕咬打架。
218,vid1884.mp4,猫跳进了盒子。
219,vid1039.mp4,那人在把西红柿切成片。
220,vid1767.mp4,男人在做举重运动。
221,vid246.mp4,厨师在搅拌食物。
222,vid1467.mp4,男人在射击。
223,vid1291.mp4,男人举起了杠铃。
224,vid1590.mp4,男人在吹小号。
225,vid437.mp4,一只骡子再吃树叶
226,vid262.mp4,一个男人再弹钢琴
227,vid1347.mp4,一个男人在做卷腹运动。
228,vid422.mp4,许多人在飞机前跳舞。
229,vid1397.mp4,一个人在做单手俯卧撑。
230,vid1864.mp4,一个人在用刀切芹菜。
231,vid1171.mp4,一只猫在玩绳子。
232,vid1860.mp4,一位男子在推一辆轿车。
233,vid1258.mp4,一个小男孩在玩一把小吉他。
235,vid1099.mp4,一个男孩把另一个正在玩跳跳鼠的男孩推倒了。
236,vid427.mp4,一个男人在健身房锻炼手臂。
237,vid492.mp4,一对情侣在野外散步。
238,vid607.mp4,一位女士带着她的狗走入舞台。
239,vid637.mp4,一支乐队正在演奏。
240,vid150.mp4,一位女士抱起了一只袋鼠。
241,vid184.mp4,一个小女孩在床上玩奶嘴。
242,vid214.mp4,两个人正驾驶着快艇航行。
243,vid1767.mp4,一个壮汉在举哑铃。
244,vid1933.mp4,一个人在制作面包圈。
245,vid695.mp4,一个人在切土豆。
246,vid1123.mp4,一个男人在剪一张白纸。
247,vid1777.mp4,许多人走下火车
248,vid56.mp4,一只小浣熊在吃东西
249,vid877.mp4,一辆旅游巴士在行驶
250,vid1153.mp4,一群斑马在吃草
251,vid1332.mp4,一群小孩在模拟打仗
252,vid1508.mp4,一个女人在炸食物
253,vid666.mp4,一个男人在学牛叫
254,vid589.mp4,一男一女在跳舞
255,vid920.mp4,一个人在切菜
256,vid816.mp4,一个人在弹吉他
257,vid171.mp4,一只小猫在玩鞋
258,vid533.mp4,一个男人在健身
259,vid455.mp4,一只袋熊在走来走去
260,vid223.mp4,一群人在进行赛马比赛
261,vid439.mp4,一个男人在用水龙头喝水
262,vid589.mp4,一个男人和女人在跳舞
263,vid104.mp4,一条狗在雪地里跳
264,vid922.mp4,一只猫在吃棒棒糖
265,vid1453.mp4,两个人在练武术
266,vid1316.mp4,一个人用小刀拆箱子
267,vid1733.mp4,一个人在美国国旗下唱歌
268,vid615.mp4,三个摩托车在赛车
269,vid856.mp4,一个教练在教运动员玩板球
270,vid771.mp4,一只猫在舔瓶子
271,vid571.mp4,一个男人在跳锁舞
272,vid865.mp4,一个女人在清洗冰箱
273,vid1617.mp4,一个人在煤气灶上炒洋葱
274,vid1909.mp4,一致猴子在挠痒痒
275,vid1304.mp4,一个男人在接受采访
276,vid1965.mp4,一只猫在用球撞玩具
277,vid573.mp4,一个男人在和小女孩搭讪
278,vid1539.mp4,一群人带着圣诞帽在唱歌
279,vid821.mp4,一个人在射击
280,vid1069.mp4,一个动物从洞里爬出来了
281,vid1850.mp4,一个男人在举哑铃
282,vid678.mp4,两个女人在切东西
283,vid1698.mp4,一个人在抚摸一只猫
284,vid4.mp4,一个男人用剑刺向了一个纸画像
285,vid1830.mp4,一个女人在划船
286,vid888.mp4,斑马在园子里奔跑
287,vid1716.mp4,一个女人在画眼影
288,vid596.mp4,一只猫在看视频
289,vid1848.mp4,一架飞机在滑行
290,vid632.mp4,一个女人在切韭菜
291,vid334.mp4,两个人走进了一个宾馆
294,vid278.mp4,一个男人在打假人并把自己弹倒了。
296,vid1293.mp4,一个男人在跳爵士
297,vid542.mp4,一个男人在弹钢琴
298,vid679.mp4,一个人在进行天气预报。
300,vid174.mp4,人们在玩蹦床
301,vid1783.mp4,一只猪在偷看另一只猪洗澡。
302,vid1077.mp4,一个男人越过其他人的阻挡成功投篮
303,vid528.mp4,一个南瓜灯在冒烟
304,vid466.mp4,一群黑孩子在踢球。
305,vid603.mp4,一只大象在用鼻子画画
306,vid398.mp4,一个人在组装枪。
307,vid190.mp4,一只穿了袜子的猫逗笑了它的主人。
308,vid396.mp4,老奶奶打鸡蛋。
309,vid1578.mp4,一个男人在玩牌
310,vid545.mp4,一个男人在谋杀一个女人。
311,vid971.mp4,一个女孩在煲电话粥。
312,vid1654.mp4,两只狗狗开心的玩耍。
313,vid1192.mp4,一个人在吹笛子。
314,vid436.mp4,一个乐队在表演
316,vid1639.mp4,两个人在进行拳击
317,vid436.mp4,一个乐队在排练。
318,vid1300.mp4,猫咪在玩玩具。
319,vid435.mp4,一只猫在看多米诺骨牌
320,vid730.mp4,一个人在整理书架上的材料。
321,vid369.mp4,玩滑板的人在耍技巧。
322,vid1783.mp4,一只猪在偷看另一只猪洗澡。
323,vid512.mp4,一个女人在削土豆
324,vid1576.mp4,一群黑人在赛跑
325,vid104.mp4,一只狗狗在雪中奔跑。
326,vid1766.mp4,一个男人尝试摸鳄鱼。
327,vid1714.mp4,一个人在吹笛子。
328,vid1677.mp4,妈妈激动地抱着宝宝。
329,vid1139.mp4,一个宝宝把另一个宝宝咬哭了。
330,vid370.mp4,一只小狗在玩球
331,vid1153.mp4,一群斑马在吃草。
332,vid942.mp4,一只猎豹在草原上追逐猎物
333,vid1590.mp4,一个男人在吹小号
334,vid410.mp4,一个人把调料放到碗里
335,vid1324.mp4,狗和小鸭子在一起玩耍。
336,vid236.mp4,一只袋鼠在吃东西。
337,vid239.mp4,小猫在喝牛奶，喝得津津有味。
339,vid1816.mp4,两男孩在游泳池中嬉戏玩耍。
340,vid937.mp4,一男人踏着滑板穿梭于大街小巷。
342,vid329.mp4,那只狗单腿立着在撒尿。
343,vid1295.mp4,男人在写作。
344,vid899.mp4,那对夫妇共同骑一辆摩托车。
345,vid527.mp4,飞机在起飞。
346,vid715.mp4,那男人把游着小鱼的一杯水喝了。
348,vid346.mp4,一个男人向盒子里倒水
349,vid356.mp4,一个女人在骑马
350,vid1051.mp4,一个男人在弹钢琴
352,vid1256.mp4,一个男人在舞台上跳舞
353,vid811.mp4,一个男人从蛇洞里抽出一只老鼠
354,vid258.mp4,一个穿着胸罩的女人在梳头
355,vid1303.mp4,一只猫在舔自己
356,vid1321.mp4,一个男人在抚摸两条狗
357,vid479.mp4,一个男人在剪纸盘
358,vid421.mp4,一个女人从化妆包里取出太阳镜并戴上
359,vid205.mp4,一个男人在弹吉他
360,vid389.mp4,一个老虎扑倒一个男人
361,vid688.mp4,小狗在玩罐头
362,vid395.mp4,厨师在转鸡蛋以鉴别生熟
363,vid696.mp4,一只猫在蹦床上玩耍。
364,vid876.mp4,婴儿在吃巧克力。
365,vid532.mp4,一摇滚乐手在表演吉他。
366,vid1340.mp4,一男人滚下了楼梯。
367,vid1692.mp4,一女孩在唱歌。
368,vid1290.mp4,宝宝在地上爬。
369,vid325.mp4,猫沿着墙走
370,vid632.mp4,一个女人在把韭菜切成丁
371,vid1296.mp4,一只狗在啃西瓜
372,vid528.mp4,一个笑脸南瓜在冒烟
373,vid1042.mp4,一个男人在骑车
374,vid1408.mp4,两个男人在打架
375,vid117.mp4,一只小动物在爬向手
376,vid1820.mp4,一个男人在跳过桩子
377,vid386.mp4,一个男人在亲吻一个女人
378,vid427.mp4,一个男的在锻炼
379,vid1366.mp4,三只大象在走
380,vid665.mp4,一个人在切青椒
381,vid1595.mp4,一只可爱的狗狗在沙发上玩耍
382,vid1529.mp4,一个小丑在唱歌
383,vid1733.mp4,一个男人在唱歌
384,vid543.mp4,一个男人在下台阶
385,vid1244.mp4,一个男人在吹长笛
386,vid443.mp4,一个妇女在剥土豆
387,vid389.mp4,老虎跳到人身上
388,vid1619.mp4,一个人在遛一群狗。
389,vid530.mp4,两个机器人在接吻。
391,vid160.mp4,一个人用着火的木棍拍另一个人
393,vid665.mp4,切青椒，并给它去籽
394,vid914.mp4,一只浣熊在舔自己的毛。
395,vid216.mp4,一个小宝宝在大笑。
396,vid1631.mp4,一个女人在画眼影
397,vid352.mp4,小女孩给花喷水
398,vid1859.mp4,一个小孩抱着吉他唱歌。
399,vid736.mp4,往热锅上滴水
400,vid104.mp4,一只狗厚厚的雪地里奔跑。
401,vid798.mp4,男人在开车。
402,vid1411.mp4,一列火车在山前驶过
403,vid1662.mp4,一个人剪开包装拿出一个耳机。
404,vid1522.mp4,一个人用锤子砸了自己的手
405,vid1642.mp4,人从马上摔下来之后又站了起来。
406,vid370.mp4,一只小狗在玩网球
408,vid337.mp4,一个人把米倒在锅里翻炒
409,vid569.mp4, 一个人在弹吉他唱歌
410,vid513.mp4,三个男人在砸车
411,vid549.mp4,一个人在弹电子琴
412,vid248.mp4,一架飞机在落地
413,vid1209.mp4,一个女人从树上下来钻进了笼子
414,vid923.mp4,一个人在做西红柿炒鸡蛋
415,vid110.mp4,一群人在准备赛跑
416,vid265.mp4,一架直升机降落到停机坪上
417,vid1572.mp4,两个人在边走边聊
418,vid1363.mp4,一个人手里拿着一只小动物
419,vid1338.mp4,一个男人非常享受的在弹吉他
420,vid411.mp4,一个人在给宠物按摩
421,vid605.mp4,一个人在看一只动物玩耍
422,vid1228.mp4,一只鹦鹉在跳舞
423,vid1908.mp4,把肉剁成块儿
424,vid1928.mp4,刺猬在转轮中跑
425,vid883.mp4,一名球员在中场把球射进球门
426,vid1401.mp4,一个女人在骑马
427,vid1501.mp4,一个男人骑着摩托车带着一个女人
428,vid1799.mp4,两只狗趴在床上
429,vid1054.mp4,一个人在听另一个人弹吉他
430,vid704.mp4,两只鸭子在草地上跑
431,vid1955.mp4,一个人在吃香蕉
432,vid1304.mp4,一群人在听一个人演讲
433,vid1684.mp4,一只狗在水龙头喝水
436,vid607.mp4,一个人带着他的狗在表演
437,vid146.mp4,一个人在教哑语
438,vid467.mp4,一个人在屋顶拉小提琴
439,vid1168.mp4,一个人在用缝纫机
440,vid1040.mp4,一个女人在草地上骑马
441,vid55.mp4,一个人在切鸡蛋
442,vid1808.mp4,一个人上了另一个人的车
444,vid858.mp4,一个人在接水
445,vid1422.mp4,一只猫在舔自己的毛
446,vid35.mp4,两个女人在唱歌
447,vid854.mp4,一个小女孩在走廊里走
448,vid1300.mp4,一只猫在玩它的玩具
449,vid593.mp4,一只狐猴在路上坐着
450,vid454.mp4,两个男孩在唱歌
451,vid1254.mp4,一个男人在表演魔术
452,vid1958.mp4,脖子受伤的狗在叫
453,vid1801.mp4,女人在海边骑马
454,vid1570.mp4,一只犀牛在吃草
455,vid1745.mp4,雷电击中了一个物体
456,vid902.mp4,一个男人在弹吉他
457,vid1810.mp4,一个人手里展示着一个小虫
458,vid1006.mp4,一个人在摩托车越野的起跳过程中摔倒了
459,vid1449.mp4,一个小男孩和一个装扮成狗的演员并排坐着交谈
460,vid1289.mp4,一个男人用木棍将刀子敲进了桌子
462,vid1116.mp4,一个女人在做健身操
463,vid1071.mp4,两个女人在摆弄龙虾
465,vid1249.mp4,一个小仓鼠在吃地上的坚果
466,vid1579.mp4,一个女人在演奏小提琴
467,vid472.mp4,一个男人在地上玩弄狗，使它转圈
469,vid430.mp4,两个小动物在抢玩具
470,vid215.mp4,一个男人在边吃饭边看盒子，旁边的女人在做家务
471,vid787.mp4,一个女人在做菜给另一个女人看
472,vid1518.mp4,超人在推完巨石之后打开了门
473,vid1523.mp4,一个胖男人在跳绳
474,vid238.mp4,三个女孩在跳舞
475,vid985.mp4,锤子飞起来砸中了工人的手
476,vid511.mp4,一个女孩在演奏吉他
477,vid732.mp4,一个男人向咖啡中加了点糖然后喝起了咖啡
480,vid1322.mp4,削皮后切片
481,vid687.mp4,一个大胡子光头男人在演奏吉他
482,vid395.mp4,一个男人在桌子上转鸡蛋
483,vid1944.mp4,一个带着围裙的男人在切菜
484,vid206.mp4,一个人骑马跨栏
485,vid1916.mp4,一个装扮成魔鬼人在路边拦住车
486,vid362.mp4,一个小男孩躺在地上敲打地上的泥
487,vid1759.mp4,一个印度女孩在水边跳舞
488,vid118.mp4,一个戴眼镜的男孩在一块白布上画凶恶的人脸图像
489,vid1861.mp4,一个小男孩在河边拿着钓鱼竿玩
490,vid1439.mp4,一个男人在凉亭里演奏吉他
491,vid1231.mp4,一个老太太在遛狗
492,vid1917.mp4,一个老太太在削土豆皮
494,vid484.mp4,一个女人边唱边跳，旁边的那人给她伴奏
495,vid329.mp4,一只狗倒立走
496,vid1862.mp4,小女孩拉小提琴
497,vid1717.mp4,两个女人边走边交谈
498,vid881.mp4,穿白袍的人生气地砸东西
499,vid941.mp4,一个人坐在沙滩上看风景
502,vid1299.mp4,用大刀削铅笔
503,vid784.mp4,两个女人在操作料理机
504,vid522.mp4,一只青蛙咬住了一只手指
505,vid1945.mp4,男人跳到游泳池里
506,vid1257.mp4,一只狐狸在雪地上慢慢地行走
507,vid1743.mp4,给培根撒调料
508,vid266.mp4,狗趴在柜台上
509,vid580.mp4,给胡萝卜切片
510,vid360.mp4,男人在展示电子贺卡
511,vid432.mp4,男孩趴在窗边看
512,vid1226.mp4,男人利用长椅跳舞
513,vid1842.mp4,两个人在做摩托车特技
514,vid977.mp4,女人在健身
515,vid1673.mp4,男人在吹笛子
516,vid1556.mp4,女人在攀岩
517,vid904.mp4,小女孩在表演唱歌
518,vid922.mp4,猫舔棒棒糖
519,vid1576.mp4,运动员在进行短跑比赛
520,vid1000.mp4,两只狮子看电视
521,vid64.mp4,一个人在洗肉
522,vid1785.mp4,女人在化妆
523,vid1341.mp4,军人用两把枪射击
524,vid1718.mp4,几个大熊猫在长椅上玩
525,vid138.mp4,大长颈鹿低头去够小长颈鹿
526,vid1013.mp4,大象在买药
528,vid209.mp4,两个女人在打电话
529,vid1828.mp4,一个男人起床
530,vid111.mp4,一个女人在给一个男人化妆
531,vid317.mp4,一个狮子在散步
532,vid60.mp4,一个男人绕着跑道骑躺式自行车
533,vid1389.mp4,一个小孩在校
534,vid617.mp4,一个小女孩在用口香糖吹泡泡
535,vid1941.mp4,一个男人在射击
536,vid908.mp4,一个猫在看东西
537,vid725.mp4,一个小猫咪在叫
538,vid1153.mp4,一群斑马在吃草
539,vid1121.mp4,獾和狐狸在打架
540,vid1604.mp4,一个男人在读书时接了个电话。
541,vid1086.mp4,一个女摇滚歌手在弹吉他。
542,vid1464.mp4,一只狗在水池中游泳。
543,vid12.mp4,一个人在屋里吹长笛。
544,vid307.mp4,一对男女在木舟上玩耍。
545,vid1117.mp4,一个人在铁栅门上骑自行车。
546,vid202.mp4,一个男人在思考问题。
547,vid144.mp4,一个人在剪袜子。
549,vid223.mp4,十二个人在赛马。
550,vid1165.mp4,一个人在切洋葱。
551,vid1519.mp4,一个人在野外中骑自行车。
552,vid368.mp4,一个人翻滚着跳过了一张桌子。
553,vid1714.mp4,一个打扮奇特的男子在吹笛子。
554,vid450.mp4,一个人在往肉上倒调料。
555,vid1068.mp4,一个人正在抬起一辆车的车头。
556,vid981.mp4,一个男孩在吹小号。
557,vid807.mp4,一个人在把洋葱切成洋葱圈。
559,vid362.mp4,一个小男孩在拍地上的泥。
560,vid1299.mp4,一个人在用刀削铅笔。
561,vid1005.mp4,一位男士在用刀将蒜压碎。
562,vid690.mp4,两位女士在拿着汉堡进行交谈。
563,vid1734.mp4,一个女孩在屋里弹吉他。
564,vid783.mp4,一个人在用锅接水。
565,vid255.mp4,一个男孩示意铁丝网对面的男孩把球踢过来。
566,vid254.mp4,一个绿色的皮球把一个立着的石头碰倒了。
567,vid1074.mp4,一个男人在射击一个装满水的铁桶。
568,vid1106.mp4,一只狗在一个小白盆里玩水。
569,vid1777.mp4,许多人在从火车上往下走。
570,vid943.mp4,一只猫飞快地钻进了一个袋子中。
571,vid769.mp4,一个女孩在骑马。
572,vid940.mp4,一个人把冻肉放到锅里
573,vid1060.mp4,几个小男孩打扮成牛仔骑马
574,vid1420.mp4,一个人在剥香蕉
575,vid1351.mp4,一只大象在甩鼻子
576,vid1217.mp4,一个男孩在弹钢琴
577,vid397.mp4,一只猫在弹钢琴
578,vid1253.mp4,一个人在弹钢琴
579,vid910.mp4,一个人在处理鸡肉
580,vid1823.mp4,一个人用头弹电子琴
581,vid216.mp4,小婴儿大笑
582,vid609.mp4,一个男人在玩水上游乐设施
583,vid599.mp4,一只小猫在窝里玩球
584,vid524.mp4,两只斑马在打架
586,vid1038.mp4,女人搅拌鸡蛋
587,vid1529.mp4,一群小丑在跳舞唱歌
588,vid1149.mp4,一个男人在卖东西给一群人
589,vid1944.mp4,把土豆切成小块
590,vid1383.mp4,水里的怪物把女人拖下水
591,vid1364.mp4,一个疯子从电梯扶手上滑下去
592,vid605.mp4,小海豹正躺在床上看着玻璃窗外的人。
593,vid1457.mp4,一个人从悬崖跳入河中。
594,vid1010.mp4,一个人在吹笛子。
595,vid1617.mp4,一个人在用平底锅炒洋葱。
596,vid337.mp4,两人一起做炒米饭。
597,vid1528.mp4,一个男人在弹吉他。
598,vid1565.mp4,一个小女孩推着小车在超市里逛。
599,vid988.mp4,一支足球队在练习踢球。
600,vid1914.mp4,一头鹿在喝洒水机洒出的水。
601,vid1060.mp4,五个小男孩在骑马，另外两个在坐马车。
602,vid1403.mp4,一个小女孩在收拾床。
603,vid736.mp4,一个人往一个锅里滴了几滴液体。
604,vid876.mp4,一个小男孩把巧克力吃得满嘴都是。
605,vid1222.mp4,一个人在往面包上抹黄油。
606,vid685.mp4,小男孩正躺在床上抱着毛绒玩具玩。
607,vid111.mp4,一个女人在给一个男人画奇怪的妆。
608,vid1467.mp4,一男子在用冲锋枪射击。
609,vid1217.mp4,男孩弹钢琴
610,vid1127.mp4,一个骑自行车的人撞上告示牌
611,vid1880.mp4,一个女性叫醒一个穿戏服的男性
612,vid1173.mp4,一个滑雪者倒着跳到雪上
613,vid1351.mp4,一头驮着人的大象活动左脚
614,vid772.mp4,用刷子洗黄瓜
615,vid848.mp4,用热水焯西兰花
616,vid890.mp4,一个小白狗在狂吠
617,vid938.mp4,一个男人在玩滑板
618,vid924.mp4,一个男人在不同的转圈
619,vid184.mp4,一个婴儿在吸奶嘴
620,vid757.mp4,一个男人在海边走钢丝
621,vid334.mp4,一个男人和一个女人一起走向酒店前台
622,vid426.mp4,一个女孩坐在床上看电视
624,vid1608.mp4,一个猩猩在路边骑自行车
625,vid1763.mp4,一个老太太坐在椅子上，接受警察给她戴手铐并被带走。
626,vid881.mp4,一个身着白布的男人举起另外一人砸向另一人。
627,vid1367.mp4,一个小女孩在跳舞
629,vid858.mp4,在水龙头处用塑料杯子接水
630,vid1.mp4,一个松鼠在飞快地吃着坚果
631,vid1203.mp4,一个女人和一个男人在面对面交谈
632,vid130.mp4,一个小猫在从水盘里捞一个物体
